blind_pair_id	pair_sha256	origin_cohort	origin_blind_pair_id
BDBAGG_V112_000190	ebcc69d297f2ef0e6c7a4fe426766f4a510f4438ebcc0f3364495f6c9a36ceb1	v1.10	BDBPAT_V110_002195
BDBAGG_V112_000191	626665c1ededceb9df103ac8215d9e547e7e91faaa27e40d7c62ed8a58b6bd3f	v1.10	BDBPAT_V110_000192
BDBAGG_V112_000192	30d4d2a6578c1572287e197955fa236c8eccab604f5546cc42af95b69932aac7	v1.10	BDBPAT_V110_000933
BDBAGG_V112_000193	1b2ea37789ce51b5b5d25a37b6366fbf3c1cdca7106e2adb51f5336ca5b66bc5	v1.10	BDBPAT_V110_000096
BDBAGG_V112_000194	24f1fbf95772226e37293886df0b4a28ca1d9dfe19f57e446052bfc2518caac1	v1.11	BDBALL_V111_000083
BDBAGG_V112_000195	ac161f45195dd876336e2bd5eb61155f2b2e88a1478fc41cac3042c9e5de7473	v1.11	BDBALL_V111_000610
BDBAGG_V112_000196	dba4223f651ee064438276459e95b04765eacfa2d368b96ace64efad1e806626	v1.9	BDBPAT_V19_003330
BDBAGG_V112_000197	f875fde2215d4a6c0cf45da6a9104fa945cec1cb4fd03e331635aa45fa63cd77	v1.9	BDBPAT_V19_003765
BDBAGG_V112_000198	053170998adc5898b64254db0a1f572a8cc8ba50f714623c2cedc00dbc5192fd	v1.9	BDBPAT_V19_000072
BDBAGG_V112_000199	6b26b5e4f1e5c78eccc033ff227b041c48143901f6ba9394032b70ac81014962	v1.9	BDBPAT_V19_001660
BDBAGG_V112_000200	a8075073df88aff4a3bb3e6bed18103dd732abaa2d2154adcb633bd6da79cd88	v1.9	BDBPAT_V19_002557
BDBAGG_V112_000201	5ec54a000219cb1e352f1778d7e43c7273f216acad07d80af2f91034aff9c982	v1.11	BDBALL_V111_000253
BDBAGG_V112_000202	e220807fc886533b4c142bf87c4ac8df52e1e600939687f51851f7a652c62f4e	v1.9	BDBPAT_V19_003428
BDBAGG_V112_000203	8e8352f2fe933de4dda93fb92efe720319085aabc6df34ebab06fd2bcb6575b1	v1.9	BDBPAT_V19_002183
BDBAGG_V112_000204	ca2b28bdd0b6cfaa06bc227d44f79160e19f8793bdd8f983b94f489b192474af	v1.10	BDBPAT_V110_000664
BDBAGG_V112_000205	9c45c05f25823969eda7f54503940221a5e3ecdfb649664d6374de3f86bdaf65	v1.9	BDBPAT_V19_002385
BDBAGG_V112_000206	366e56f66dbea193bdbc7acb183e457d69c40c5e89240652cd7dea5239e1601e	v1.10	BDBPAT_V110_001773
BDBAGG_V112_000207	509a05e3ef965406f601e23b2e31947de1030d5b88bf8c557f75b77c28725720	v1.10	BDBPAT_V110_000981
BDBAGG_V112_000208	5a78f7b74427cfd361ed5fe74e50392b2f148bcf0924c575807763b632394c26	v1.9	BDBPAT_V19_001406
BDBAGG_V112_000209	ef74eaa640e68fa15926b8279cf4609d1a3b1bda9089007c1075570d6de1aec8	v1.9	BDBPAT_V19_003654
BDBAGG_V112_000210	7eb45e5647386580f2ad028cdb3f73a04737de7a0958c51396df7f861045cecb	v1.9	BDBPAT_V19_001953
BDBAGG_V112_000211	0a4677873ab922727a2a77771429540e5b2bbfa8f1820ddcff9153b299a93286	v1.10	BDBPAT_V110_000090
BDBAGG_V112_000212	2800795657633a3e7c87e16ba00318da1545b0992e2f0f2323af0b8874c6f381	v1.10	BDBPAT_V110_001559
BDBAGG_V112_000213	8800c2a54fa5744f2d82db3a1354976fa30600164639a808d154c696cbfd6107	v1.10	BDBPAT_V110_002048
BDBAGG_V112_000214	056d129e5605209f0e096ff608f9e25a437dcb2825adb32d5be0b7ae86ca8c29	v1.9	BDBPAT_V19_000074
BDBAGG_V112_000215	32cbc688c166035e9476ef77236ea4a38c60ebe7b09c7b930474092ba91af608	v1.10	BDBPAT_V110_001408
BDBAGG_V112_000216	6664982d9e8452c38f84ee39f8098d1cc05c29903d373f4a3e21626e5496cd88	v1.10	BDBPAT_V110_000791
BDBAGG_V112_000217	c9cb272b5162bfb31243c18eac35b159a0b133526d1a84035556beb148402fa1	v1.9	BDBPAT_V19_003067
BDBAGG_V112_000218	3b7c2add5dae34ec38602804626db244fe04e275a802b34c49aff94be2d5ff85	v1.9	BDBPAT_V19_000892
BDBAGG_V112_000219	0ff7fd43c566b9a68ba449a49d075167a04f7cb0f8af2508895ee36101bca915	v1.11	BDBALL_V111_000498
BDBAGG_V112_000220	a8846f5a4652140de0f82f2e52193c690f637d49dcea32517c2d87f901afb9da	v1.9	BDBPAT_V19_002566
BDBAGG_V112_000221	c5b0198c7d063ced52b514543e9c3de257f5e5f5bca64f1d49125affee7246fb	v1.9	BDBPAT_V19_002992
BDBAGG_V112_000222	2defdd51aaaf6331efbb9f4035ef70a5dc3f027bab6cc205dea1150e6248a83b	v1.11	BDBALL_V111_000845
BDBAGG_V112_000223	784fb2452d655db546b33914a13fe497164b683e914e0fbfcaf1b57019be1d8c	v1.10	BDBPAT_V110_002304
BDBAGG_V112_000224	1aa8afede4515b05e053c26e91b688a88309505c2cc7932555185f1cc760b0b2	v1.9	BDBPAT_V19_000386
BDBAGG_V112_000225	35a8ac95e66df5d7335bd064af20339fb3ebbb0257083d123a4ad174eee2c9fd	v1.11	BDBALL_V111_000921
BDBAGG_V112_000226	b6dbf5ae820ba289e00cda6c4ac87068aa0aa1540ef4784cca9a8c04b6b2ec51	v1.9	BDBPAT_V19_002789
BDBAGG_V112_000227	587c98d55d25092771c5c938c5b5e4855b4462989d431171452eb1dfa37a992b	v1.9	BDBPAT_V19_001369
BDBAGG_V112_000228	e308b1c1ae642567ceac76bcccbfd6f5542df742dd57530aeb7ac35819bb9f75	v1.9	BDBPAT_V19_003448
BDBAGG_V112_000229	9dcc3c15d3ed8cd289cc68a5226eacc656e05801dcb74b3096e8a9c2e060bf79	v1.11	BDBALL_V111_000507
BDBAGG_V112_000230	076f0b8855ac8490c05f8b371fc9abf9111ca54ce956f8ea05913a3bca7016fb	v1.10	BDBPAT_V110_000629
BDBAGG_V112_000231	33fe4df85e2fa5cceb3034c7adbf41f391a799df0121ed10b9cb97dd3954bf0d	v1.10	BDBPAT_V110_000667
BDBAGG_V112_000232	44982f911678d49c1745115edda0a078d78bacb5a7fb347e164b4618f26ecbdd	v1.9	BDBPAT_V19_001037
BDBAGG_V112_000233	4c484423398caae2b936a97946140eeb0bb6e0f76f57be9c04f4534d753585d4	v1.9	BDBPAT_V19_001183
BDBAGG_V112_000234	49353e2bcde3eb2c84596e480da373dd9f330c3750a0bf9dc1a9dc9f3fb75104	v1.10	BDBPAT_V110_000915
BDBAGG_V112_000235	1449d77b98a42f09826105bf2cabb55973bf2a9bc0922f8ab4428571bc9c184f	v1.10	BDBPAT_V110_000673
BDBAGG_V112_000236	3cd0451413e83cbaddbfbb4b6246089a7a83e0bb87fd7629287054ba7c755ff3	v1.9	BDBPAT_V19_000910
BDBAGG_V112_000237	95e8747d420e5cad45de764dbcf8d21016f065ee7669641532f84733bfa9e0fe	v1.11	BDBALL_V111_001045
BDBAGG_V112_000238	e2ecb964859a298194f2c95c2fa313d09d6311a6e246bb26697d69ee50611ee9	v1.9	BDBPAT_V19_003445
BDBAGG_V112_000239	023a63fcb4d96040de949c8aacddc6fa5783a0c8f0d7255b7fef15050699bac5	v1.9	BDBPAT_V19_000035
BDBAGG_V112_000240	daeb45f83b7e048134997c355d4742454039d0b7ec33ebeca8e53786ce431d13	v1.11	BDBALL_V111_000564
BDBAGG_V112_000241	817131d0d5f383156beaa0002f91f9b8bc5baed2a7405bef8a980abbc2070121	v1.9	BDBPAT_V19_001990
BDBAGG_V112_000242	a5fadb6df96c5ede6b5797d011716727e3764ea53dc61f12bbad9b988b959702	v1.9	BDBPAT_V19_002524
BDBAGG_V112_000243	c5e31e7cb3b8ec7cd647c3b2e3bb0fb811ca948550f9672934457416aaf4b406	v1.11	BDBALL_V111_000700
BDBAGG_V112_000244	7d2b7c2aaaf842c7f4a8dfdb4401061fcf2b8b1995e16063ed3227ccc1566003	v1.10	BDBPAT_V110_001246
BDBAGG_V112_000245	752c6973085b3e50389c37c73877d09b7aaa93d8d1231402fce0132b71db9e1f	v1.11	BDBALL_V111_000191
BDBAGG_V112_000246	955e3cb1a2843f446256db210b3d041669030d5898f4618328321040ccbfc38f	v1.10	BDBPAT_V110_001358
BDBAGG_V112_000247	8a138991e06146e21d4d15a8a82b0c5dda2dda7aa0a988dbda7d81446e7a4d91	v1.9	BDBPAT_V19_002104
BDBAGG_V112_000248	d8c555df1b2005ff6057b7f1e1806888940b07f8203bcd400640b33d50914f63	v1.9	BDBPAT_V19_003287
BDBAGG_V112_000249	72a9bdd861fa787ccea1429d18f10a850e3b4d9a82e3555e821388007f715c73	v1.10	BDBPAT_V110_002074
BDBAGG_V112_000250	17941ec596c3cf399a0c1c199e3fa3f9dce5592caf27dff168889b63dbe1a67a	v1.9	BDBPAT_V19_000333
BDBAGG_V112_000251	fb053f26f79e0e589807e57fcf93db4c47ac4b6742eda8e292a302f823bc7fbb	v1.11	BDBALL_V111_000770
BDBAGG_V112_000252	458abb964007b639017c11cb21d55c26b3a77a8b517c8f96a8904ce7e5cc0639	v1.11	BDBALL_V111_000106
BDBAGG_V112_000253	86f5ed0646c615436c511f4ad08d319468d9a8b99f55337d44d34c1d3b9e8ea2	v1.9	BDBPAT_V19_002059
BDBAGG_V112_000254	15ce7989b481419dce52614ccd99b5163db9bdeb7dbed6c0f1cc7690642048f5	v1.11	BDBALL_V111_000970
BDBAGG_V112_000255	e48a2f2512dbddc24bde8414fc8bafbdc91f72896adfdd2635406e3699f5dae8	v1.9	BDBPAT_V19_003472
BDBAGG_V112_000256	70c694651bb3134324c3f3cee4344530a4abc95f22aaf876f576c204a8d1636e	v1.9	BDBPAT_V19_001740
BDBAGG_V112_000257	0aa9dd5438d3b9ffd74949717f802d0219dc56586264650ffd9a8a059d01efdc	v1.9	BDBPAT_V19_000141
BDBAGG_V112_000258	e1954bba7a3fab12c9967b7cf6ff01c18cc21390ca402f12bbba8be0f5b1eec2	v1.9	BDBPAT_V19_003423
BDBAGG_V112_000259	5cc3dcdca6a63762a023048aa9bbb736a99338aa08bff508245397fffc236940	v1.9	BDBPAT_V19_001442
BDBAGG_V112_000260	9dd7c8f699a9552bfaed480aa3c8a26126345426121379c85df18a90efe248ff	v1.11	BDBALL_V111_000031
BDBAGG_V112_000261	170d3bc28efd6a1d7d5c302354db5749812d7b5a83c3d9ecbdb71184d2a4c935	v1.10	BDBPAT_V110_001692
BDBAGG_V112_000262	4db10aeabb59cfd2c39a41dba756ebbb56a0edde50d0483352ef401342582d30	v1.9	BDBPAT_V19_001209
BDBAGG_V112_000263	5ea4495d4baeac2eba525ef218607a7a22bb6ee78d95c69b5548b5893fe5663b	v1.9	BDBPAT_V19_001471
BDBAGG_V112_000264	3ed80407c14fafc706b90c68208f2d2e9410a287cd0c67c9e5fd540ac690ed7e	v1.10	BDBPAT_V110_001762
BDBAGG_V112_000265	8fa8995574428cbd59b69097f0402a57b0ac4aa81966e4f44a01aeead907443d	v1.9	BDBPAT_V19_002199
BDBAGG_V112_000266	e8a503da29a5e21232d9043ac65a8f04f1c50cd502761f0dd50680701b948b55	v1.11	BDBALL_V111_000154
BDBAGG_V112_000267	75cf1ab0cc4abf8495e453ee2a9d0d3d74c86861851e6333b1d0153326e22fa5	v1.11	BDBALL_V111_000634
BDBAGG_V112_000268	a7489e87ae35e63ef4011ba5f800d699c5fcbd6b5a2762c03e98edb90fe6cb0f	v1.9	BDBPAT_V19_002543
BDBAGG_V112_000269	06638abb6f356af29ff26eaa483c0f370eb8653b32af2cfd52040cd68bb80d1b	v1.10	BDBPAT_V110_000372
BDBAGG_V112_000270	3fefd696a02596fac0eccac2512772641cd765ce3af6cbbfd8703a7e5c876b21	v1.9	BDBPAT_V19_000951
BDBAGG_V112_000271	9e1bcb20c7094db3a3ad9080998c76c95194d26c21085b2c40047b0bf213ad8c	v1.9	BDBPAT_V19_002420
BDBAGG_V112_000272	7792d7813e4b77e596fc3c041d0bc700c75ccfae1bac84ce12c640fa6be0a38a	v1.9	BDBPAT_V19_001851
BDBAGG_V112_000273	057fb0cafa7c6627a9cb38440521f1f16838a485529f9102c1fc1704fa8c9008	v1.10	BDBPAT_V110_000162
BDBAGG_V112_000274	1b57e628c3a446216e1e3f5fced8c1432923baf9100ce56cfecf91de87ad0359	v1.9	BDBPAT_V19_000395
BDBAGG_V112_000275	7445ec3842d4a4234a1c2c68811ecc326ad304080d0e529508fdc262ca25beff	v1.9	BDBPAT_V19_001788
BDBAGG_V112_000276	cd5c3c2076b70a499a795958a0c380cf764bea803ac59f870b16bbbdd6ee622e	v1.10	BDBPAT_V110_001675
BDBAGG_V112_000277	2a49d84864b1c4ac8375142e359af9aa4be791ea1266eb91e3dc4aef3ced39dd	v1.9	BDBPAT_V19_000624
BDBAGG_V112_000278	d9b7698c41cf75868bad4b87c4ba619e57066ca45be1d701e7d15b76ae2497b5	v1.9	BDBPAT_V19_003298
BDBAGG_V112_000279	c963f94fad1643d9496d5474387406970840fad41d86762d4d9e306166ef973c	v1.10	BDBPAT_V110_002162
BDBAGG_V112_000280	a57d3943c69b027d3a4ccb461fa0f866da242ae814f9c7ed23f9f7d0ee996658	v1.10	BDBPAT_V110_002320
BDBAGG_V112_000281	2e0c8f59ab9f555726d7809c53ecf20be06b6ccb2fc427b7fd92642b570d1077	v1.10	BDBPAT_V110_000119
BDBAGG_V112_000282	3beea80b1b38a38aa02f3160f6d67626232bdd0d21e07ad090d76a1218a3a53c	v1.10	BDBPAT_V110_000153
BDBAGG_V112_000283	53b62066859a2bd87cc251d0a02503f914ce7df7840abfe94a4e8ed673c9a09b	v1.11	BDBALL_V111_000326
BDBAGG_V112_000284	add598e498fbf34943c1f8a7c87680643ff45a3587790db4f2342d97d2d09566	v1.9	BDBPAT_V19_002662
BDBAGG_V112_000285	481b5920281b9f7f742ac2549911db37887ec8845423428cce9d55549671e565	v1.9	BDBPAT_V19_001093
BDBAGG_V112_000286	b989efbe119ca31e35d2012166f3bf47c14fc56a3a457131a974c6b248bf92f5	v1.11	BDBALL_V111_001066
BDBAGG_V112_000287	f07698d84cff0ec196f3b6000d1b75b620b6fcb00498171d49ee4b8279950bfa	v1.9	BDBPAT_V19_003667
BDBAGG_V112_000288	817f3b6ed346128a6a75728fb250fcf7df2e0ecfcf4632a516e665a09bf29840	v1.11	BDBALL_V111_000503
BDBAGG_V112_000289	78e0f678ce6541af40ca26ab016b3a4718515df9014c07479ffd6ee3be0ef8dd	v1.10	BDBPAT_V110_001925
BDBAGG_V112_000290	c794ddb8072d7e9a466fba84494bb3ba951d0bab99518bf338a99b5611047a3a	v1.9	BDBPAT_V19_003026
BDBAGG_V112_000291	7aefc65751998bc3f604794a98e717fc62d98d1878dab94e7849a1e02b9db808	v1.9	BDBPAT_V19_001897
BDBAGG_V112_000292	14635e569744bda1346602ed7ae696770cde23ea5a083d5297199972c40970ff	v1.10	BDBPAT_V110_001476
BDBAGG_V112_000293	e886d2cded044ec2e2c560b830003490c2f8139233985f73ae9ad82f5972acb7	v1.9	BDBPAT_V19_003530
BDBAGG_V112_000294	7956668a6c711e728f00f6c445c343ced0bcf18fd970aa68167b4914a5b0517f	v1.11	BDBALL_V111_000804
BDBAGG_V112_000295	67275fb1fc61718d1968ca9b378763c7400e298150fbc3616317daf13e650590	v1.9	BDBPAT_V19_001604
BDBAGG_V112_000296	7ef21c2d169396564456e36d7fefca502731743d7a191620610406e77e5908c9	v1.9	BDBPAT_V19_001956
BDBAGG_V112_000297	86691575b7a03594bbcd9da8d766ebc2df76c119bee652bb50e8c0a4e1e7ea20	v1.9	BDBPAT_V19_002052
BDBAGG_V112_000298	2f45060946ba9aa99d9f7d758bd8b1cd4e008996b8bfd70fd92b6522b4a66dd2	v1.11	BDBALL_V111_000304
BDBAGG_V112_000299	3b046ca32d3ff4cbf53f5ebfc34e5ee9b5841d94fd087699e469df06bcb2acbe	v1.9	BDBPAT_V19_000885
BDBAGG_V112_000300	979d44b34605dcbed6e6a628ed86c39033f58b7427b9ceb1813194ec9875b07e	v1.9	BDBPAT_V19_002320
BDBAGG_V112_000301	5f5cb1cdeb2ffe65cb5989a0cafdfffff8352287db4e03d5d50a68fef2a98fcd	v1.9	BDBPAT_V19_001484
BDBAGG_V112_000302	08012bb8185c23840dcc3d14d62f536b41b9bfa78ec04af38537f5c8a40a6c84	v1.10	BDBPAT_V110_000251
BDBAGG_V112_000303	1cca8b13dded3fa11a067bfbd3800a985a947b7186ac4cd74ae273a87fe332e0	v1.11	BDBALL_V111_000245
BDBAGG_V112_000304	79b3855c3989022ef0926881285d340e480dc357e10cea1c4351bf475b94821a	v1.9	BDBPAT_V19_001873
BDBAGG_V112_000305	a2c171bd8bc541a924b67f13aae56a7376be3af6940abaf08bd144e1ae47e80f	v1.9	BDBPAT_V19_002476
BDBAGG_V112_000306	34d965b4a54c567ca9c9fe9607e213dd36ff5efe6852592ddeffba6e7219ebe6	v1.10	BDBPAT_V110_001731
BDBAGG_V112_000307	bbe9c192732a957be3411d5b476294caa79c632f3b0a59966eaa776d4cd72e00	v1.11	BDBALL_V111_000273
BDBAGG_V112_000308	21ddab77a1e29e130652a10907e7e6eb54dbb3e6f401f57a3c59436863fe108d	v1.10	BDBPAT_V110_001020
BDBAGG_V112_000309	e9e4e41dd2b2c9da7ecd5be2ddba329cbf061eda5501b5278971e63769b4d691	v1.11	BDBALL_V111_001091
BDBAGG_V112_000310	2906d4317f6b9b37671613c7ed2c5e096a3b5ed2a47a95ef12d0be74dc0affda	v1.9	BDBPAT_V19_000603
BDBAGG_V112_000311	723fc3d1463e803bf9616b6e6da7c0d28fa31db23ebcc3ccc6c8d4a5ebc77916	v1.11	BDBALL_V111_000972
BDBAGG_V112_000312	b71bc62109aad1dd5245be96f2165686a241cf54e735abf152b95c0643579194	v1.9	BDBPAT_V19_002793
BDBAGG_V112_000313	7f93f540079cc7abbe538139ace429d87912a77ad7d139a0cc2cfce121847d8b	v1.10	BDBPAT_V110_001497
BDBAGG_V112_000314	8a5510dfcb782e76174b0ea49d52f2715604880c6d0c148f2564f00094d43e57	v1.11	BDBALL_V111_000561
BDBAGG_V112_000315	a1b53f403ab95da9ebf9b73c6307bc34cffb8a920ff15b68a920ae9af43d087f	v1.9	BDBPAT_V19_002460
BDBAGG_V112_000316	298b561796a96d1f1d30fcdd2edeff4e821c4b6f225fe7a806612938c48068ab	v1.9	BDBPAT_V19_000611
BDBAGG_V112_000317	14fa9a6bcd2459715d605853c60a9e8a65ec5e3fd02b80455372d28d3f3d91da	v1.11	BDBALL_V111_000053
BDBAGG_V112_000318	26ab714642afcc9ed7b6e2262162e47c02f72dfce343c3ff55fcc3db1704afe4	v1.9	BDBPAT_V19_000571
BDBAGG_V112_000319	05654c218bd27d51a00db1baa63f0e9fb288ab7ae611a53aa49a6e55bef59b0c	v1.10	BDBPAT_V110_000381
BDBAGG_V112_000320	f7206336335674203a7d440253dad6f06d95bf7b4d070fca18f30b5aeae96cfd	v1.9	BDBPAT_V19_003749
BDBAGG_V112_000321	630364021ec6fc8fa59c24c18360eba9a47f2d133d37c8b345239e0799f0383b	v1.10	BDBPAT_V110_001038
BDBAGG_V112_000322	06c1aec1bf3e698cd80c2e341ca5dabeed706eb99fc7450c4b7da748b8b2a23a	v1.10	BDBPAT_V110_001853
BDBAGG_V112_000323	599bb986f02a36a2763fa8189ee335b8b32e80966c3b100b0701c5ec9068985b	v1.9	BDBPAT_V19_001389
BDBAGG_V112_000324	5ba65f1d04a6a5024c9dd4c501188e52a5b5cf37acbbad8fdc43a764edeeb0d1	v1.9	BDBPAT_V19_001422
BDBAGG_V112_000325	9eba456b01a1c3d5c6f8ca7489bad1814443f5859302148b4e674bb0a84ea6fa	v1.10	BDBPAT_V110_000906
BDBAGG_V112_000326	0bc1486ba87338b4d905c8879089a2426e264ff90c65855be8e41974d9a97f5b	v1.10	BDBPAT_V110_000231
BDBAGG_V112_000327	cb9c06012c182d615c32e29633d1f27eb2724cd93e3f6b78528464faefa5b808	v1.11	BDBALL_V111_000059
BDBAGG_V112_000328	54ec1be80d90af084dfba42a0c7e8f1ff13cfa38eeead0a5f4298b2f9f2568d9	v1.11	BDBALL_V111_000114
BDBAGG_V112_000329	51c9ed5887f1f610971156a4cc36b7dbbb63ad029dd1fa1f2b5fe7b2721a5dd8	v1.11	BDBALL_V111_000994
BDBAGG_V112_000330	c14d67e7a4e63c6e93104555cb377976a2f079d2ba6586df308b46866791ba5e	v1.9	BDBPAT_V19_002931
BDBAGG_V112_000331	65d47bf7ef26cc88759af0ca72af463c8e6b80b112c4b93c8cace05298e9c904	v1.11	BDBALL_V111_000796
BDBAGG_V112_000332	2ba9c0677599733514bba5b0810adb3a47d5ff857f6990a3a5a7e4182858dc67	v1.9	BDBPAT_V19_000644
BDBAGG_V112_000333	3284f260ea7617832cd06b3880b5b1a0427213db70effa705c03d57fbe374118	v1.9	BDBPAT_V19_000763
BDBAGG_V112_000334	835a7afad5404f0ef036e546ff0096e0046ea6f779fc25d4e335a182070e9df6	v1.9	BDBPAT_V19_002014
BDBAGG_V112_000335	a37e9e4f843807caf37c98f0701bc66d6cbd538a77f12ea21e133781a95cbb1f	v1.9	BDBPAT_V19_002487
BDBAGG_V112_000336	3276919685c243f6970e2985aebba5c7fea672e5b34375e5f8461bbce70cae64	v1.11	BDBALL_V111_000403
BDBAGG_V112_000337	4c463847bb883855714de8eef6eb44ca5e4f4756e1bec641597b6a481dbdb835	v1.10	BDBPAT_V110_000202
BDBAGG_V112_000338	760615d315a2cc1e7e0c3c1cc7a20403c87c1d5787ddb25318928b35fb666e48	v1.11	BDBALL_V111_000142
BDBAGG_V112_000339	f69f8638892b968cf6c1ee3a58174ef6bfd17ee50011745eb63aaec494f68275	v1.9	BDBPAT_V19_003742
BDBAGG_V112_000340	f5f54c338a330fecd3944ae0e9dbefbb45f552e7e3e4fbea4920e6a7c32e90d8	v1.10	BDBPAT_V110_002261
BDBAGG_V112_000341	5f2d5a6d086642bb3f2da5bc0b83ba5f9638717a6c17c28402d47ef0ac13d55b	v1.11	BDBALL_V111_000428
BDBAGG_V112_000342	d730b9f82c41ac6f06228144eac081ea4d40e6df67f8a80e112eebbc3da42302	v1.9	BDBPAT_V19_003264
BDBAGG_V112_000343	ec5d9b4b2654e3ec727ac54b05c7d1701dbbebee2f86d129b7b578b0a360d6fd	v1.9	BDBPAT_V19_003598
BDBAGG_V112_000344	fd7f30fed42634f5fa8b63fa74fd637b259d3ce0a1a4b31eac4f43731915e43c	v1.10	BDBPAT_V110_000853
BDBAGG_V112_000345	c2cd0bdaa7b9128e9fb09a5447eeb3c9d25cd4b3d15975e4fc925468b8ca2093	v1.9	BDBPAT_V19_002947
BDBAGG_V112_000346	acc558281c39590e99fb7794a5ca7eb9999e41612beb7e2b3b0f3e7a76fad255	v1.10	BDBPAT_V110_001093
BDBAGG_V112_000347	8f31a0b8f6688ef5cd8f1cb571044e22f416f25fed53391ee99b6bbef845e3c7	v1.9	BDBPAT_V19_002195
BDBAGG_V112_000348	e6886175403048d525f1221946a6a054179a83ad3c3a5cff3952bb1b4c913e84	v1.9	BDBPAT_V19_003503
BDBAGG_V112_000349	1adee31d96c76b5b912ccf6416dcfb12b358f3c0b9b591934523d2c1da0c25c9	v1.10	BDBPAT_V110_001816
BDBAGG_V112_000350	a40e062a14fb200ccccc644f2d746a1147b5c41443a71067ab4545f307745922	v1.9	BDBPAT_V19_002493
BDBAGG_V112_000351	c60a768a58e15547c9690c6ed42bfc758634b5735cc93ae8a33f9a7ad8b6c259	v1.10	BDBPAT_V110_001811
BDBAGG_V112_000352	5f7a8506b57f337db3208063b486d9e29df6c9534e5ed4cc2032a2f97e461bba	v1.9	BDBPAT_V19_001489
BDBAGG_V112_000353	802b6cfb8ece23b4d8591e35d92e371591ab5981167134230d5d36b4867181ca	v1.9	BDBPAT_V19_001975
BDBAGG_V112_000354	4eb1fdbe47fccca4352aaac6c2b2240c286f6808a546d711963aa958f0794564	v1.9	BDBPAT_V19_001225
BDBAGG_V112_000355	c7340568d4f1c39bf869b4c34e59d7053b2a61e2e11e397970602360aaba58c7	v1.9	BDBPAT_V19_003017
BDBAGG_V112_000356	8a9a72031db30d550371aa8dfd499fd394b6f2cea3f10a58d6ad129cdd7d86ce	v1.9	BDBPAT_V19_002116
BDBAGG_V112_000357	6658d9e37a07644d0c88411d3b4d0d674f5021fd258cb484a0415983c6966288	v1.9	BDBPAT_V19_001587
BDBAGG_V112_000358	364914668b3e7b83ade595dfbafeb4ff474ca23f40b622b430fee245667c3a14	v1.9	BDBPAT_V19_000817
BDBAGG_V112_000359	078b9d664d45e387e4753418d4c6d0c703adef5ad0aecbfe1643cf3a774db6b0	v1.9	BDBPAT_V19_000102
BDBAGG_V112_000360	29a77d53d40778c14d6def698c4fbb0f13a6fb1b02fc1a2687005f6680a5149e	v1.10	BDBPAT_V110_000191
BDBAGG_V112_000361	f75359f45195c286ab7c6dc46fc6b75738bcd9fa02da3708ad7b075d342d7153	v1.9	BDBPAT_V19_003751
BDBAGG_V112_000362	d21ad9cb81114289cdeede3eeb57d4b7ae254fd12fb32e7ea191a1d7e62720ff	v1.10	BDBPAT_V110_001296
BDBAGG_V112_000363	097828a418737ae83c8499024a7553c2552e96c23e8f40b2afc012f598848218	v1.11	BDBALL_V111_000080
BDBAGG_V112_000364	452294e7efb1bf59228f5e1bd7804425ca4ac5b289dca1160b37ffb9e40fc2ca	v1.10	BDBPAT_V110_000242
BDBAGG_V112_000365	2ee94ad3c3a6bca93d9b056a60f7f2e902d0226ab908c8d1b591e489f669d5bc	v1.11	BDBALL_V111_000002
BDBAGG_V112_000366	86e91169f07ae7a767c333b92a539e4f14ee67d841f6728fe2a8b8a8991d9f34	v1.9	BDBPAT_V19_002058
BDBAGG_V112_000367	4612a24412029349e72b68346b4353ea2c2e38f943b081474bf9f2f65f3303fa	v1.10	BDBPAT_V110_001550
BDBAGG_V112_000368	17c7ebda31f1881a8ca003b90b799400f6a758afb8fe2c3a0fcd1cf1fdde36fb	v1.9	BDBPAT_V19_000336
BDBAGG_V112_000369	9cce910338ce9caafdde5ae502a706ef43590cf18644cd2a162475757ad5ae83	v1.9	BDBPAT_V19_002400
BDBAGG_V112_000370	c647a668f8c880eb91fc43fbfbb086a2eb8282d2d36cbe06111e706fc0f360cd	v1.11	BDBALL_V111_000583
BDBAGG_V112_000371	85abbe6f5a854786c14f12776a6ceda4610777064e804d9ce8ec59efd156f910	v1.11	BDBALL_V111_000155
BDBAGG_V112_000372	d9788c0544fe64b2a1d31fa1be72cde7649d1be0f43d0ea439d63f27372e7249	v1.11	BDBALL_V111_000741
BDBAGG_V112_000373	0e7c768f6801283f2f10f75a9724285a651c496909f099d0a5116904c081b247	v1.9	BDBPAT_V19_000187
BDBAGG_V112_000374	ae167cf7f66c6e081293d4b43e524b16ef0a9372ac6b5ea17d8468b0cc2fd74c	v1.9	BDBPAT_V19_002667
BDBAGG_V112_000375	01e3918aa18a2001c5533cecf06e2977c9c0a7fcbc0223ba1b98fc770928ff7e	v1.9	BDBPAT_V19_000028
BDBAGG_V112_000376	443bcb4c220748b64dc4173eead343f95735d4de8625c55244dd7236a8e662f8	v1.10	BDBPAT_V110_000418
BDBAGG_V112_000377	50ba86654a5794927b419329e1e787a735077d679335c86f34ddc4dfd0832f03	v1.10	BDBPAT_V110_002421
BDBAGG_V112_000378	eeaf3b4dd18d372b4ea59154224e9cbabf97a8ad95b61c34528069a49b8400a1	v1.10	BDBPAT_V110_002246
